Contact ID,CustomerID,Firm ID,Office ID,Channel,Sub channel,Firm name,
0328129,1548,1735461,85202160653459015684,Independent Dealer,IBD,Raymond James & Associates Inc.,
0328777,1549,1567450,15674500329,National Broker-Dealer,NACS,Merrill Lynch,
0329021,1550,0006916,85102142274657560152,Independent Dealer,IBD,Investment Professionals Inc.,
0329344,1551,0016774,10761173653729070327,Dual,IBD,"Cambridge Investment Research, Inc.",
0329705,1552,0001194,00011943010,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
0329794,1553,1688552,16885520127,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0329869,1554,0022885,00228851895,Independent Dealer,IBD,LPL Financial LLC,
0330021,1555,1342980,18522601683,Independent Dealer,IBD,"Signator Investors, Inc.",
0330057,1556,0002096,00020962098,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0330084,1557,9000166,90001661416,Independent Dealer,NACS,Wells Fargo Advisors,
0330189,1558,1567450,10751191805192898639,National Broker-Dealer,NACS,Merrill Lynch,
0330220,1559,0022885,12825781609,Independent Dealer,IBD,LPL Financial LLC,
0330242,1560,1567450,15674501975,National Broker-Dealer,NACS,Merrill Lynch,
0330330,1561,1735461,10751193383674355229,Independent Dealer,IBD,Raymond James & Associates Inc.,
0330343,1562,1076974,13639700838,Independent Dealer,IBD,Robert W. Baird & Co. Inc.,
0330427,1563,1576620,16008021014,Independent Dealer,IBD,"MML Investors Services, LLC",
0330468,1564,1424109,10751181064346762536,Bank/Trust,IBD,The Investment Center Inc.,
0330674,1565,0010638,85101111965082613900,Fee-Based Adviser,RIA,"Centaurus Financial, Inc.",
0330888,1566,0011419,00013330182,Independent Dealer,IBD,"Summit Brokerage Services, Inc.",
0331008,1567,1790370,17903700383,Fee-Based Adviser,IBD,Sigma Financial Corp.,
0331020,1568,1567450,15674500394,National Broker-Dealer,NACS,Merrill Lynch,
0331055,1569,1735461,85102130524789910127,Independent Dealer,IBD,Raymond James & Associates Inc.,
0331133,1570,1457652,14576520766,Independent Dealer,IBD,Janney Montgomery Scott LLC,
0331273,1571,1471422,14714224685,Independent Dealer,IBD,Edward Jones,
0331338,1572,0022885,85202113215137317330,Independent Dealer,IBD,LPL Financial LLC,
0331430,1573,1567450,15674502203,National Broker-Dealer,NACS,Merrill Lynch,
0331533,1574,1471422,14714224699,Independent Dealer,IBD,Edward Jones,
0331616,1575,1471422,85202161163047399177,Independent Dealer,IBD,Edward Jones,
0331780,1576,0033509,00335090029,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
0331831,1577,1688552,16885521074,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0331895,1578,9000166,90001663546,Independent Dealer,NACS,Wells Fargo Advisors,
0331914,1579,0007183,00071830287,Fee-Based Adviser,IBD,1st Global Capital Corp.,
0331960,1580,0002096,10751182475682825942,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0332121,1581,9000166,90001663327,Independent Dealer,NACS,Wells Fargo Advisors,
0332186,1582,1080050,85201161094261582770,Bank/Trust,IBD,Cetera Investment Services LLC,
0332240,1583,0022885,85202121003985025062,Independent Dealer,IBD,LPL Financial LLC,
0332263,1584,1424101,85101142194169275951,Independent Dealer,IBD,Investacorp Inc.,
0332333,1585,0022885,85102162135668332709,Independent Dealer,IBD,LPL Financial LLC,
0332425,1586,1688552,16885520090,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0332592,1587,9000166,85202120653527821669,Independent Dealer,NACS,Wells Fargo Advisors,
0332605,1588,1948520,10761190534595027807,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0332828,1589,3004728,00033010021,Independent Dealer,RIA,Fidelity Brokerage Services LLC,
0332829,1590,3004522,85102131124039642924,Dual,IBD,Benjamin F. Edwards & Company,
0332923,1591,1948520,17993101219,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0332959,1592,1471422,14714224718,Independent Dealer,IBD,Edward Jones,
0333164,1593,85201112683918276481,85101112825197012661,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
0333629,1594,1616752,85202110395356655623,Independent Dealer,IBD,"Voya Financial Advisors, Inc.",
0333637,1595,0001194,00011943075,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
0333661,1596,0024083,00240830019,Independent Dealer,IBD,Kovack Securities Inc.,
0333764,1597,1948520,17993100974,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0333924,1598,0022885,00228856144,Independent Dealer,IBD,LPL Financial LLC,
0334086,1599,1948520,17993101149,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0334217,1600,3001244,30012440005,Asset Manager,IBD,CIBC Global Asset Management,
0334311,1601,85202162204223054237,18131600855,Independent Dealer,IBD,SA Stone Wealth Management,
0334452,1602,1511413,85102142705251995448,Independent Dealer,IBD,Lincoln Financial Advisors Corp.,
0334462,1603,1688552,16885520010,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0334532,1604,0022885,85202121054254505084,Independent Dealer,IBD,LPL Financial LLC,
0334543,1605,1511470,15114700140,Fee-Based Adviser,RIA,"LaSalle St Securities, LLC",
0334608,1606,1948520,19485208291,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0334746,1607,1282578,85102132883762872229,Independent Dealer,IBD,Cetera Advisor Networks LLC,
0334754,1608,1471422,85101123454042560203,Independent Dealer,IBD,Edward Jones,
0334777,1609,1567450,15674501684,National Broker-Dealer,NACS,Merrill Lynch,
0334901,1610,1471422,14714226382,Independent Dealer,IBD,Edward Jones,
0334967,1611,1567450,15674500124,National Broker-Dealer,NACS,Merrill Lynch,
0334991,1612,9000166,90001660462,Independent Dealer,NACS,Wells Fargo Advisors,
0335141,1613,85201112683918276481,85101131193368600361,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
0335147,1614,1688552,16885521137,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0335191,1615,0002096,85101163355149544990,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0335271,1616,9000166,90001661404,Independent Dealer,NACS,Wells Fargo Advisors,
0336121,1617,0001194,10761172154717895693,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
0336336,1618,1471422,85202133575734306286,Independent Dealer,IBD,Edward Jones,
0336587,1619,0022885,85102113733919093485,Independent Dealer,IBD,LPL Financial LLC,
0336714,1620,3004427,30044270002,Discount,IBD,E*TRADE Securities LLC,
0336716,1621,85101103534507518810,85201162524073541052,National Broker-Dealer,NACS,Citi PWM,
0336941,1622,1948520,19485200220,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0337090,1623,1735461,17354610310,Independent Dealer,IBD,Raymond James & Associates Inc.,
0337135,1624,1948520,19485208058,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0337274,1625,1901181,19011813186,Independent Dealer,IBD,"Avantax Investment Services, Inc.",
0337331,1626,0022885,00228855819,Independent Dealer,IBD,LPL Financial LLC,
0337372,1627,1511413,15114131361,Independent Dealer,IBD,Lincoln Financial Advisors Corp.,
0337496,1628,1110024,85202162745183356416,Independent Dealer,IBD,"Alex Brown, A Division Of Raymond James",
0337712,1629,0023052,00230520017,Independent Dealer,IBD,Nesbitt Burns Inc.,
0337839,1630,0004757,00047570059,Bank/Trust,IBD,"SunTrust Investment Services, Inc.",
0338284,1631,1246425,85101151413945767479,Independent Dealer,IBD,"AXA Advisors, LLC",
0338588,1632,1567450,15674500105,National Broker-Dealer,NACS,Merrill Lynch,
0338621,1633,1816025,18160250766,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc.",
0338732,1634,1948520,19485200055,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0338833,1635,1567450,15674500338,National Broker-Dealer,NACS,Merrill Lynch,
0338851,1636,1567450,85102161534480271712,National Broker-Dealer,NACS,Merrill Lynch,
0338912,1637,1790370,17903700321,Fee-Based Adviser,IBD,Sigma Financial Corp.,
0338940,1638,0022885,10761183314294950309,Independent Dealer,IBD,LPL Financial LLC,
0339017,1639,1948520,19485200200,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0339035,1640,9000166,90001663452,Independent Dealer,NACS,Wells Fargo Advisors,
0339106,1641,1688552,16885522348,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0339134,1642,1688552,85101151154080141234,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0339173,1643,1567450,10751191805192898639,National Broker-Dealer,NACS,Merrill Lynch,
0339242,1644,1688552,85201142735730218030,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0339286,1645,1567450,15674500229,National Broker-Dealer,NACS,Merrill Lynch,
0339313,1646,1567450,15674500356,National Broker-Dealer,NACS,Merrill Lynch,
0339341,1647,9001202,10761172963772560541,Independent Dealer,IBD,Aegis Capital Corp.,
0339429,1648,9000166,90001661310,Independent Dealer,NACS,Wells Fargo Advisors,
0339504,1649,9000166,90001660745,Independent Dealer,NACS,Wells Fargo Advisors,
0339578,1650,0002096,10751200053429405453,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0339594,1651,1076974,85202143473719301882,Independent Dealer,IBD,Robert W. Baird & Co. Inc.,
0339608,1652,1735461,10761191996390986136,Independent Dealer,IBD,Raymond James & Associates Inc.,
0339622,1653,1423908,85101123244514869149,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
0339642,1654,1613321,16133210008,Independent Dealer,IBD,David A. Noyes & Co.,
0339645,1655,0002096,10761183625834187327,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0339802,1656,9000166,90001660041,Independent Dealer,NACS,Wells Fargo Advisors,
0339825,1657,0033605,85201142013498929558,Independent Dealer,IBD,J.P. Morgan Chase,
0339860,1658,1948520,17993101891,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0339872,1659,85101103534507518810,85102112094147394047,National Broker-Dealer,NACS,Citi PWM,
0339877,1660,0001429,00014290030,Independent Dealer,IBD,"Prospera Financial Services, Inc.",
0339970,1661,1152749,11527491276,Independent Dealer,IBD,Commonwealth Financial Network,
0339984,1662,1948520,19485201463,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0340035,1663,1171547,11715470779,Independent Dealer,NACS,RBC Wealth Management,
0340303,1664,1246425,12464250753,Independent Dealer,IBD,"AXA Advisors, LLC",
0340406,1665,1567450,15674500317,National Broker-Dealer,NACS,Merrill Lynch,
0340410,1666,1589300,10761182415081899674,Independent Dealer,IBD,Cetera Advisors LLC,
0340427,1667,0022084,00220840012,Fee-Based Adviser,IBD,Moloney Securities Co. Inc.,
0340457,1668,1471422,1471422A259,Independent Dealer,IBD,Edward Jones,
0340520,1669,0022885,00228852474,Independent Dealer,IBD,LPL Financial LLC,
0340627,1670,0022885,00228855194,Independent Dealer,IBD,LPL Financial LLC,
0340830,1671,1948520,17993101901,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0340873,1672,9000166,85201122015441993278,Independent Dealer,NACS,Wells Fargo Advisors,
0340942,1673,0020917,85202161364540402974,Dual,IBD,Kestra Investment Services,
0341052,1674,1948520,19485208035,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0341119,1675,0001438,85101130064542372964,Independent Dealer,IBD,"Securities America, Inc.",
0341456,1676,1567450,15674501105,National Broker-Dealer,NACS,Merrill Lynch,
0341830,1677,1127930,85102111583954109820,Independent Dealer,IBD,"Cantella & Co., Inc.",
0341831,1678,1567450,85101170844519004192,National Broker-Dealer,NACS,Merrill Lynch,
0342006,1679,0001053,10751172665722570147,Independent Dealer,IBD,Principal Securities Inc,
0342011,1680,9000166,90001660700,Independent Dealer,NACS,Wells Fargo Advisors,
0342020,1681,1171547,11715470503,Independent Dealer,NACS,RBC Wealth Management,
0342035,1682,3001329,85102132435962709725,Independent Dealer,IBD,"OneAmerica Securities, Inc.",
0342075,1683,1567450,15674501162,National Broker-Dealer,NACS,Merrill Lynch,
0342145,1684,1948520,19485200091,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0342196,1685,0001194,00011941690,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
0342233,1686,1655890,11643050459,Independent Dealer,RIA,The O.N. Equity Sales Company,
0342403,1687,0033509,85101152134658301748,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
0342417,1688,1948520,19485201315,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0342543,1689,3000453,85201142143956895420,Independent Dealer,IBD,Allstate Financial Services LLC,
0342656,1690,9000193,85201123123888145910,Independent Dealer,IBD,"American Portfolios Financial Services, Inc.",
0342704,1691,85101163234833023033,00336050059,Private Client Group,NACS,J.P. Morgan Securities,
0342726,1692,1604340,16043401335,Independent Dealer,IBD,NYLife Securities LLC,
0342730,1693,1471422,1471422A480,Independent Dealer,IBD,Edward Jones,
0342922,1694,9000166,30026380023,Independent Dealer,NACS,Wells Fargo Advisors,
0342951,1695,0033605,00193190348,Independent Dealer,IBD,J.P. Morgan Chase,
0342984,1696,1471422,14714224846,Independent Dealer,IBD,Edward Jones,
0343030,1697,1927610,85102152636002533413,Independent Dealer,IBD,Wedbush Securities Inc.,
0343032,1698,1567450,85101123135483512143,National Broker-Dealer,NACS,Merrill Lynch,
0343079,1699,0033570,85202131135657639517,Independent Dealer,IBD,"Parkland Securities, LLC",
0343266,1700,1567450,10751172393994463194,National Broker-Dealer,NACS,Merrill Lynch,
0343342,1701,1948520,17993101476,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0343348,1702,3000763,85202161084672865455,Independent Dealer,IBD,Gramercy Securities Inc,
0343479,1703,0016774,00167740035,Dual,IBD,"Cambridge Investment Research, Inc.",
0343562,1704,1948520,17993108955,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0343682,1705,1471422,14714224858,Independent Dealer,IBD,Edward Jones,
0343720,1706,1086505,85201121433612044333,Independent Dealer,IBD,H. Beck Inc.,
0343959,1707,1948520,19485200015,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0344015,1708,1901181,10761183553347744585,Independent Dealer,IBD,"Avantax Investment Services, Inc.",
0344176,1709,0002096,10761182083176588314,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0344241,1710,1567450,85201143736021263469,National Broker-Dealer,NACS,Merrill Lynch,
0344311,1711,1688552,16885520242,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
0344402,1712,9000166,90001661282,Independent Dealer,NACS,Wells Fargo Advisors,
0344451,1713,9000366,90003660131,Independent Dealer,IBD,Intervest International Equities Corp,
0344479,1714,1948520,17993100088,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0344589,1715,9000166,90001661629,Independent Dealer,NACS,Wells Fargo Advisors,
0344590,1716,9000166,90001661424,Independent Dealer,NACS,Wells Fargo Advisors,
0344649,1717,1567450,15674500152,National Broker-Dealer,NACS,Merrill Lynch,
0344697,1718,3000282,85201131193208022538,Independent Dealer,IBD,"Valic Financial Advisors, Inc.",
0344927,1719,1948520,85201111373790286247,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0344972,1720,9000166,90001663790,Independent Dealer,NACS,Wells Fargo Advisors,
0345004,1721,1567450,15674500114,National Broker-Dealer,NACS,Merrill Lynch,
0345054,1722,9000166,90001661567,Independent Dealer,NACS,Wells Fargo Advisors,
0345201,1723,1948520,17993101324,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0345225,1724,0024999,00249990046,Bank/Trust,IBD,PFS Investments Inc.,
0345458,1725,0003455,00034550001,Fee-Based Adviser,IBD,"T. Rowe Price Associates, Inc.",
0345646,1726,0023052,00230520072,Independent Dealer,IBD,Nesbitt Burns Inc.,
0345680,1727,1567450,15674503333,National Broker-Dealer,NACS,Merrill Lynch,
0345736,1728,1948520,19485201359,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0345773,1729,0002096,10751201563497988669,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0345822,1730,9000166,10761180225066489755,Independent Dealer,NACS,Wells Fargo Advisors,
0346035,1731,1948520,19485201036,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0346052,1732,1948520,17993101222,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0346174,1733,1948520,17993101839,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
0346185,1734,0002096,10751191723420012507,Independent Dealer,IBD,"Raymond James Financial Services, Inc.",
0346313,1735,3001060,30010600001,Independent Dealer,IBD,"Northland Securities, Inc.",
0346360,1736,1246425,12464252267,Independent Dealer,IBD,"AXA Advisors, LLC",
0346371,1737,1246425,12464252361,Independent Dealer,IBD,"AXA Advisors, LLC",
0346634,1738,1567450,15674500090,National Broker-Dealer,NACS,Merrill Lynch,
0346640,1739,1567450,15674502129,National Broker-Dealer,NACS,Merrill Lynch,
0346673,1740,1246425,12464252088,Independent Dealer,IBD,"AXA Advisors, LLC",
0346687,1741,9000193,85201110125337411016,Independent Dealer,IBD,"American Portfolios Financial Services, Inc.",
0346808,1742,1948520,17993101205,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
